FeedbackID,Satisfaction Level,Feedback,Follow-up Required,Customer Location ,Ticket ID
18511,6,Fine issue story upon.,Yes,Myanmar,12253
9678,7,Spend mind simple.,No,Bosnia and Herzegovina,2117
13469,4,Thank blue there picture.,No,Mauritania,12809
12713,4,People store home magazine.,No,Russian Federation,6018
18214,9,Study person seven.,Yes,El Salvador,1385
2542,6,Center get stage coach test.,No,Djibouti,4619
8825,5,Effect question spend body.,No,Mauritania,18096
7151,1,End team guess will without.,No,Libyan Arab Jamahiriya,8007
16380,2,Billion car defense amount.,Yes,Isle of Man,13363
11119,6,Say north type each far.,No,Iran,10751
12978,2,Middle message body raise.,Yes,San Marino,18198
15466,5,Never life and interesting.,No,Solomon Islands,15353
15429,7,Listen million knowledge own.,No,Dominican Republic,8259
5979,2,Newspaper nice usually.,Yes,Paraguay,8467
672,6,However too major.,No,Colombia,6042
3055,7,Deal but ago pick mouth new.,Yes,Trinidad and Tobago,16441
11929,7,Down food speak line.,Yes,Togo,10038
5806,3,Decide early school hundred.,No,Senegal,8975
1816,6,Hear receive sit race.,No,United States Virgin Islands,5108
9625,3,Region film carry.,No,Zimbabwe,15522
1155,3,Heart customer right.,No,Mauritius,4882
3061,3,Where drive follow town such.,No,Tajikistan,12997
1458,1,Dog middle drug reason need.,No,Guinea,14297
9243,5,Theory son window who.,No,Vietnam,5049
7559,7,Book current beautiful.,No,Slovakia (Slovak Republic),14116
15968,7,Pretty into other.,No,Senegal,8632
14708,5,Low weight born current base.,No,Madagascar,18843
14395,5,True discussion must show.,No,Cayman Islands,2082
5906,6,Sure cause me.,No,Honduras,7614
16064,8,Interesting tonight garden.,Yes,Monaco,18562
5670,2,Parent begin specific big.,No,China,3392
18406,8,Soon drug citizen could.,No,Azerbaijan,6824
4369,2,It however miss term wear.,No,Colombia,7202
9600,2,Camera artist watch.,No,Bahrain,1903
5688,9,Level practice animal left.,No,Pakistan,10012
9642,6,Building such must.,No,Saint Martin,12152
13032,9,Rule amount morning many.,No,Brazil,2538
18056,5,Land almost own turn well.,Yes,Lesotho,14293
13193,5,When claim your.,No,Belarus,3355
9196,1,Economy kitchen sport choice.,No,Serbia,7477
19876,7,Field foot memory music.,No,Guam,7888
12919,1,Election on special.,No,Romania,5173
1387,7,Truth garden very own.,No,Greece,5563
14069,8,Take too task recent against.,Yes,Guyana,6813
13496,2,Note community lead set late.,No,Kyrgyz Republic,3236
9485,5,By way exactly capital hope.,Yes,Burundi,279
2081,8,Its money whether cut.,No,Aruba,3794
16875,7,Relate where give without.,No,Morocco,3499
10743,5,End leader peace.,No,Slovakia (Slovak Republic),5507
2672,7,Medical quite identify.,Yes,Malta,19927
19586,4,Include avoid miss not.,No,Bhutan,19966
17639,8,Worker article day.,No,Guadeloupe,6253
4448,1,Age kid course agreement.,No,Romania,2467
8367,7,Between street argue table.,No,Gabon,19144
12482,4,Show recent physical.,No,Austria,2574
6214,5,Nearly writer coach close.,No,Korea,4557
10011,9,Cause street crime industry.,No,Vietnam,15799
3977,4,Against soon recently help.,No,Croatia,6545
3766,2,Worry sometimes industry.,No,United States Minor Outlying Islands,8764
4549,3,Arm almost garden.,No,Jamaica,18633
17927,7,Join region wear hit.,No,Austria,483
8261,9,Window act value PM.,No,Dominican Republic,3750
8066,1,Cell dog treat chair.,No,Netherlands,8272
855,9,Both part home increase.,Yes,Jordan,886
4804,2,Major determine develop hope.,No,Kuwait,18768
3642,2,Think keep side their.,No,Singapore,28
3568,5,Thank buy seek data thank.,No,Suriname,8759
13951,2,Sell relate may level kind.,No,Oman,9323
16704,6,Perform bag arrive cover.,No,South Georgia and the South Sandwich Islands,2686
15406,3,Push pass result.,No,Seychelles,2054
5407,2,Whole offer news community.,No,Senegal,19134
10234,7,Technology operation see.,No,Monaco,10112
7018,6,From coach ground down.,Yes,Lebanon,6316
2186,5,Tend above treat never.,No,Puerto Rico,18675
11817,9,Trouble my project lose.,Yes,New Zealand,1211
5757,5,Practice item discuss and.,Yes,Chad,10150
8813,4,American his pull deal.,No,Andorra,377
6754,1,Great baby specific quickly.,No,Belize,7638
6295,4,Risk pull any vote.,No,China,4242
254,7,Full kitchen plan near since.,No,Albania,12301
5616,8,Value nice house sister you.,No,Georgia,9059
17294,7,Also may effect fear.,No,Costa Rica,19619
15783,2,Common agent help.,No,Saint Vincent and the Grenadines,859
18174,3,Money its improve be.,No,Thailand,10862
15359,4,Drive hot mouth.,No,Tajikistan,11450
2655,1,Outside might child war.,No,Chile,2383
13462,8,Present life friend force.,Yes,Iran,17802
15278,7,Anyone sound avoid.,No,Martinique,14575
5161,3,Heavy test forget short left.,No,Hong Kong,4552
8605,9,Believe treatment white.,No,Bouvet Island (Bouvetoya),2381
14071,5,But whom unit between.,Yes,Philippines,2839
10845,6,Without her environment news.,Yes,United States of America,12340
12656,5,News thank reveal.,No,Taiwan,17197
10432,6,Draw statement mean cost.,No,Panama,5117
7208,6,Wide little assume.,Yes,Nepal,13925
15714,2,People least use quite.,Yes,Togo,15727
409,8,Shoulder beautiful hundred.,No,Algeria,4322
11123,5,Already ten majority.,No,Cape Verde,7734
239,7,Shake reveal field billion.,No,Sri Lanka,5211
16509,3,Color blood score most.,Yes,Mongolia,11180
7640,2,West decision interview.,No,Bulgaria,6215
1452,9,Statement ago happy.,Yes,Guinea-Bissau,9856
12496,4,Small subject their.,No,Western Sahara,16555
9507,3,Take sometimes design.,No,Bhutan,8779
11930,5,High speech accept past.,Yes,Azerbaijan,10525
5483,3,Arm exist major what.,No,Mozambique,16263
3245,7,Threat wife production many.,No,Samoa,1961
16590,8,Mean expert book seven.,No,Portugal,5335
13874,6,Debate pretty culture senior.,Yes,Vanuatu,17901
5433,9,Now marriage night.,No,Romania,17466
2447,2,Small age because risk.,No,Mayotte,7176
3418,1,Firm share return ahead.,No,Thailand,6429
8444,1,Moment site growth woman.,No,Vanuatu,17447
19318,2,They once key statement sort.,No,Vietnam,16157
11957,9,Girl form before hour.,No,Saudi Arabia,2325
7741,9,Fill whatever before range.,Yes,Puerto Rico,17017
11748,1,Boy may line add.,No,Bermuda,1288
7075,6,One oil state arm worry.,No,Eritrea,60
704,9,Mind affect offer.,No,Bangladesh,1708
4384,2,Though too difference pick.,No,Austria,497
1507,7,Up month election important.,No,French Polynesia,6653
12701,4,Staff every collection room.,Yes,Suriname,6291
11514,3,Land camera make security.,Yes,Belize,9143
16680,5,Scientist reason who reach.,Yes,Thailand,1934
14844,2,Plant true structure line.,Yes,Spain,2800
13863,2,Some during form lay amount.,No,Ethiopia,2335
10751,1,Stay senior expect.,No,Gibraltar,17616
15242,8,Get building fight picture.,No,Pakistan,430
18474,4,Issue paper discover manage.,Yes,British Virgin Islands,6287
10546,8,Resource city hold deal.,No,Korea,12101
19866,4,Record country guy run.,No,El Salvador,3279
2726,2,Young it stage.,No,Israel,18664
3940,9,Well spring could blood.,No,Chad,1675
14046,8,Activity someone add best.,Yes,Papua New Guinea,11923
270,8,Man new hundred you member.,No,Mozambique,15550
13661,3,Project defense last.,No,Ecuador,18733
12525,4,Single view system some.,No,Puerto Rico,10779
8744,2,Great hear here.,No,Finland,4488
18001,9,Hear risk theory culture.,No,Antarctica (the territory South of 60 deg S),3024
10614,4,Practice stop already school.,No,Australia,5218
9161,4,Mission of attack live.,No,Costa Rica,17543
4884,2,Offer two son simply.,No,Croatia,19784
6930,3,Age seem myself respond.,No,Norfolk Island,8521
14658,6,Science teacher eat.,No,Philippines,15133
7127,7,Note face put hope deal.,No,France,17106
7061,1,White teacher friend front.,No,Eritrea,11881
16669,3,Control center person Mr.,Yes,Slovakia (Slovak Republic),10233
9554,1,Apply general summer.,No,United Kingdom,19228
10457,7,Word analysis computer.,No,Denmark,14335
18618,8,Herself single far wear air.,No,Moldova,10397
7278,6,Knowledge fill reveal.,No,Lao People's Democratic Republic,14033
4341,2,Road partner kid field.,No,Russian Federation,5432
16160,2,Baby sign each Mr.,No,Mongolia,16477
15508,6,They himself fine order.,No,Antarctica (the territory South of 60 deg S),7396
5106,2,Yes movement story painting.,No,Heard Island and McDonald Islands,19588
16770,7,Hit including source than.,No,Turkmenistan,10189
548,2,Guess understand investment.,No,Brunei Darussalam,16009
12244,4,War bed respond public wind.,No,Tunisia,1179
16178,9,Nor quite win fund he.,No,Rwanda,15784
7049,3,How produce eight.,No,Antarctica (the territory South of 60 deg S),9070
7311,5,Over evening the do son.,Yes,Bhutan,5743
5431,5,Special reduce his address.,No,Singapore,8692
2150,7,Rich much order us.,No,Cayman Islands,5977
3435,8,Minute security enough same.,Yes,Svalbard & Jan Mayen Islands,2984
7682,4,Protect fly kid particular.,No,Tajikistan,3389
381,8,Hotel including why finish.,Yes,Japan,8839
14414,4,Into attack book.,No,Ukraine,9348
10280,1,Voice once far plant ground.,No,Trinidad and Tobago,10997
720,7,Sign network bring community.,No,Jersey,7635
1039,5,Hospital poor very appear.,Yes,Saint Lucia,5228
2141,1,Example someone pattern town.,No,Malawi,19343
10511,7,Test consider operation.,No,Saint Helena,1713
8735,2,Issue prepare meeting lot.,No,Samoa,6987
1321,6,Color for ever feel red.,No,Macao,9812
19480,6,Lawyer drop world above.,No,Czech Republic,4603
7001,9,Commercial ground vote ball.,No,Luxembourg,8815
4978,1,Contain trial general.,Yes,Benin,15122
13088,1,True us not group.,No,Greenland,18712
3469,5,Ten area series.,No,Mali,18297
4525,4,Improve way memory from.,No,Mauritania,14913
404,6,On Mr fire mother.,No,Zambia,5892
12508,4,Someone soldier degree.,No,Rwanda,19770
3755,7,Economy expert push.,No,Jamaica,13864
5269,6,Citizen theory one.,No,Zimbabwe,2303
19510,3,Almost beat night once.,No,Japan,19686
6482,1,Person series partner.,No,Tajikistan,15260
1789,3,Low call after.,Yes,Gibraltar,18976
8911,6,Him situation PM chair.,Yes,Timor-Leste,7574
3811,3,Decision spend his.,No,Austria,566
18573,5,Treat read rest.,No,Pitcairn Islands,7684
10021,5,Property few art who.,Yes,Somalia,14915
7697,6,Price business next check.,No,Pitcairn Islands,3102
10879,2,Within need free when line.,No,Antigua and Barbuda,3072
9242,1,Boy hour find brother.,No,Qatar,2937
2428,4,Keep former main apply.,No,Korea,14880
11333,1,Standard sell most wish.,No,Canada,5570
4996,2,West property his.,No,Martinique,9064
3022,4,Available piece which offer.,Yes,Dominican Republic,2899
5416,5,Mouth end against security.,No,Saint Helena,16129
11386,9,Word include today card else.,No,United Arab Emirates,2494
16946,4,Room security and join.,No,Luxembourg,1059
9433,4,Above must fish sea society.,No,Bosnia and Herzegovina,10748
2696,7,Popular once set a.,No,Pakistan,9453
18586,6,Face account next son.,No,Tonga,19949
16957,4,Already use base would short.,No,Liechtenstein,7728
10730,1,Affect we money card.,No,Lithuania,6765
12719,4,Agent claim other.,No,Costa Rica,17697
15692,1,Drug activity size range.,No,Saint Pierre and Miquelon,3193
1574,2,Discuss determine color ever.,No,Ireland,7246
8900,6,Prove PM trial allow.,No,Guinea,14008
18081,7,Me film business hospital.,No,Congo,12873
6894,6,Staff identify buy north.,Yes,Mauritius,19278
13345,5,Sign two real rate process.,No,Pakistan,10595
18552,7,Student order star.,Yes,Mauritania,16971
1209,4,Also house trade everything.,No,Morocco,16694
19974,8,Resource ok dark ask.,No,Netherlands,5838
11928,3,Try write away issue.,Yes,Cocos (Keeling) Islands,3575
16773,1,Myself decide book adult guy.,No,Wallis and Futuna,10363
16295,4,Store me knowledge.,Yes,Greece,10650
14959,8,Meet affect alone possible.,No,Kiribati,57
1371,7,Small better hospital study.,No,Angola,4037
18666,3,Simple west thing rate.,Yes,Mauritius,9602
1617,2,Future in reduce similar.,No,Sri Lanka,5997
18532,3,Many deep run often dark ago.,No,Saint Lucia,13281
2085,7,Against believe current test.,No,Anguilla,10472
18381,5,Return when color race.,No,Saint Martin,19851
6243,5,Not safe poor.,No,Netherlands,1638
11398,1,Tend them describe still.,No,Central African Republic,7386
6322,8,Likely rise learn.,No,Gambia,19220
11075,8,Fall she young well.,No,Korea,19258
4644,2,Production whole view to.,Yes,Gabon,13245
11518,8,Western involve the.,No,Vietnam,16136
7742,9,Deep partner where.,No,Japan,6061
7829,1,Affect ground than about.,Yes,New Caledonia,18706
16595,1,Each example federal attack.,No,Palau,14133
5484,7,Upon month could company.,No,Colombia,19986
17719,8,Fight that agreement total.,No,Togo,1154
11735,4,Away type this body.,No,United States Minor Outlying Islands,10888
16902,2,Red sister reveal wrong.,Yes,Northern Mariana Islands,246
7450,6,Human sort generation series.,No,Haiti,2716
15300,6,Kid east choose.,No,Korea,15014
12361,7,Training effort machine.,No,Burkina Faso,18833
13155,4,Yeah should phone room.,No,Papua New Guinea,14722
13558,8,From shake set.,No,Kazakhstan,8563
13233,3,Executive expert away.,No,Korea,6575
19741,3,Its yard send defense.,No,Timor-Leste,1766
8833,3,Common knowledge yeah.,No,San Marino,19584
4990,2,Tough wife politics indeed.,No,Ethiopia,7944
8041,9,Box send figure those stuff.,No,Guam,16580
6073,8,Board remain effect center.,No,Mongolia,19384
12133,1,Message serve let.,No,Syrian Arab Republic,13282
8794,2,Guess on often.,No,Poland,17403
273,4,Thank blood seem rise grow.,No,South Africa,11618
4342,7,Good cause that glass sister.,Yes,Portugal,2743
10134,5,Mission thought protect five.,No,Austria,6303
9068,3,Network should describe will.,No,Mexico,8617
8102,4,Hope thousand in appear.,No,Yemen,7266
15662,7,Yourself word join own food.,No,Cayman Islands,16710
5476,4,Task day teach popular.,Yes,Tunisia,17209
9117,6,Choose scene industry study.,No,Seychelles,9375
2739,4,Positive PM key away.,No,Jordan,16260
12542,5,Left team usually my.,No,Syrian Arab Republic,4750
18389,1,Memory protect card visit.,No,Nauru,10041
18399,8,Large able way pull.,No,Venezuela,8899
16094,6,Type table science.,Yes,Namibia,3226
7841,5,Three indicate ready.,No,Congo,4099
18485,2,Example to sound effect add.,No,Togo,8271
497,5,Theory several never.,Yes,Luxembourg,2267
1587,3,Film recently ahead that cup.,No,United States Virgin Islands,1654
12567,5,Many authority program long.,Yes,Estonia,8518
11700,1,Decide rock since our within.,No,Taiwan,1582
14802,2,Skin hard when authority.,No,Canada,12144
681,7,High ever soldier career.,No,Trinidad and Tobago,15302
11097,6,Early condition include.,No,Congo,10541
7412,7,Vote item as from.,No,Tuvalu,18991
2025,9,Thought color third decade.,Yes,New Caledonia,5647
113,5,He various time admit.,No,Tajikistan,6185
2414,3,Risk sport her relate.,No,Somalia,16147
16859,8,Do million participant.,No,Antarctica (the territory South of 60 deg S),8894
12069,3,Its prevent evening by day.,No,Malawi,16093
9799,4,Put make son treatment.,No,Italy,10421
19434,5,Her position field public.,No,Niue,1165
12030,2,Ok television move ask.,No,United Arab Emirates,17723
12692,8,Body old stock their.,No,Kuwait,10932
17802,6,Entire age risk.,No,North Macedonia,5790
7447,9,Then course message eye.,No,Azerbaijan,19265
12587,8,Stand front star agreement.,No,Hong Kong,19025
5519,2,Avoid left partner site.,No,Armenia,14334
16924,6,Attack wall politics entire.,No,Wallis and Futuna,8511
13253,8,Current care art any.,Yes,Nigeria,16415
13743,2,Cultural people kid shake.,No,Jersey,2395
15063,2,Wide market involve too.,Yes,Maldives,18321
11798,8,Loss recently song.,No,Heard Island and McDonald Islands,4003
4018,8,Gun already industry exist.,Yes,Ukraine,7833
5602,5,Provide event rest hair.,No,Mali,8226
9701,9,Either their man memory note.,No,Slovenia,16492
17526,8,Long if send machine we.,No,Samoa,12261
7540,4,Always each again suddenly.,No,Isle of Man,13826
3484,6,Modern air card party.,No,British Indian Ocean Territory (Chagos Archipelago),8230
7093,4,Read look forget off.,No,Hong Kong,12914
17022,5,Onto blue establish fund.,Yes,Zambia,3466
12429,8,Out once rate door.,No,Spain,1468
15172,8,Add situation lead.,No,Timor-Leste,13768
19461,4,Spring item research almost.,Yes,Slovakia (Slovak Republic),11267
12355,9,If generation point pressure.,No,Gabon,5474
4555,8,Also suffer but.,No,Palau,813
17644,6,Together somebody high less.,No,Saint Helena,14987
1305,8,Son rule answer.,No,Guyana,10763
18149,1,Military number as who.,No,Puerto Rico,11434
2711,1,Hot dark instead some.,No,Cayman Islands,3569
11580,7,Short prepare blue almost.,Yes,Uganda,14233
7983,2,Mission catch relate often.,Yes,Armenia,2499
10636,9,Play group pretty young.,No,Barbados,17770
12003,6,Measure if truth.,No,Nauru,2610
6344,2,Blood within leg employee.,Yes,Tanzania,1287
19023,6,Toward thank moment to.,No,Kiribati,4679
4274,2,Oil cup care artist science.,No,Sweden,11784
14792,3,Light mean child.,No,Russian Federation,16049
9094,2,Federal computer region bill.,No,China,17924
13222,2,Action game wall others.,No,Tunisia,8290
16977,8,Southern detail wish kitchen.,No,Lesotho,10880
119,5,Exactly full figure seven.,No,Nicaragua,10013
6470,4,Nature dog relationship huge.,No,Zambia,10975
299,9,Voice pretty piece learn.,No,Ethiopia,3042
8205,8,Create too power anything.,No,Isle of Man,8971
13842,2,Bed ok protect in stuff the.,No,Luxembourg,13312
4560,9,Baby foreign board.,No,Slovakia (Slovak Republic),17061
